1600 1.5 0.3048 71.3 0.00336729 1
2000 1.5 0.3048 71.3 0.00336729 1
2500 1.5 0.3048 71.3 0.00336729 0
3150 1.5 0.3048 71.3 0.00336729 0
4000 1.5 0.3048 71.3 0.00336729 0
5000 1.5 0.3048 71.3 0.00336729 0
6300 1.5 0.3048 71.3 0.00336729 0
8000 1.5 0.3048 71.3 0.00336729 0
10000 1.5 0.3048 71.3 0.00336729 0
12500 1.5 0.3048 71.3 0.00336729 0
16000 1.5 0.3048 71.3 0.00336729 0
315 1.5 0.3048 39.6 0.00392107 0
400 1.5 0.3048 39.6 0.00392107 0
500 1.5 0.3048 39.6 0.00392107 1
630 1.5 0.3048 39.6 0.00392107 1
800 1.5 0.3048 39.6 0.00392107 1
1000 1.5 0.3048 39.6 0.00392107 1
1250 1.5 0.3048 39.6 0.00392107 0
1600 1.5 0.3048 39.6 0.00392107 0
2000 1.5 0.3048 39.6 0.00392107 0
2500 1.5 0.3048 39.6 0.00392107 0
3150 1.5 0.3048 39.6 0.00392107 0
4000 1.5 0.3048 39.6 0.00392107 0
5000 1.5 0.3048 39.6 0.00392107 0
6300 1.5 0.3048 39.6 0.00392107 0
8000 1.5 0.3048 39.6 0.00392107 0
10000 1.5 0.3048 39.6 0.00392107 0
12500 1.5 0.3048 39.6 0.00392107 0
400 3 0.3048 71.3 0.00425727 1
500 3 0.3048 71.3 0.00425727 1
630 3 0.3048 71.3 0.00425727 1
800 3 0.3048 71.3 0.00425727 1
1000 3 0.3048 71.3 0.00425727 1
1250 3 0.3048 71.3 0.00425727 1
1600 3 0.3048 71.3 0.00425727 1
2000 3 0.3048 71.3 0.00425727 0
2500 3 0.3048 71.3 0.00425727 0
3150 3 0.3048 71.3 0.00425727 0
4000 3 0.3048 71.3 0.00425727 0
5000 3 0.3048 71.3 0.00425727 0
6300 3 0.3048 71.3 0.00425727 0
8000 3 0.3048 71.3 0.00425727 0
10000 3 0.3048 71.3 0.00425727 0
400 3 0.3048 55.5 0.00452492 1
500 3 0.3048 55.5 0.00452492 1
630 3 0.3048 55.5 0.00452492 1
800 3 0.3048 55.5 0.00452492 1
1000 3 0.3048 55.5 0.00452492 1
1250 3 0.3048 55.5 0.00452492 1
1600 3 0.3048 55.5 0.00452492 0
2000 3 0.3048 55.5 0.00452492 0
2500 3 0.3048 55.5 0.00452492 0
3150 3 0.3048 55.5 0.00452492 0
4000 3 0.3048 55.5 0.00452492 0
5000 3 0.3048 55.5 0.00452492 0
6300 3 0.3048 55.5 0.00452492 0
8000 3 0.3048 55.5 0.00452492 0
10000 3 0.3048 55.5 0.00452492 0
315 3 0.3048 39.6 0.00495741 0
400 3 0.3048 39.6 0.00495741 0
500 3 0.3048 39.6 0.00495741 1
630 3 0.3048 39.6 0.00495741 1
800 3 0.3048 39.6 0.00495741 1
1000 3 0.3048 39.6 0.00495741 1
1250 3 0.3048 39.6 0.00495741 1
1600 3 0.3048 39.6 0.00495741 0
2000 3 0.3048 39.6 0.00495741 0
2500 3 0.3048 39.6 0.00495741 0
3150 3 0.3048 39.6 0.00495741 0
4000 3 0.3048 39.6 0.00495741 0
5000 3 0.3048 39.6 0.00495741 0
6300 3 0.3048 39.6 0.00495741 0
8000 3 0.3048 39.6 0.00495741 0
315 3 0.3048 31.7 0.00529514 0
400 3 0.3048 31.7 0.00529514 0
500 3 0.3048 31.7 0.00529514 1
630 3 0.3048 31.7 0.00529514 1
800 3 0.3048 31.7 0.00529514 1
1000 3 0.3048 31.7 0.00529514 1
1250 3 0.3048 31.7 0.00529514 0
1600 3 0.3048 31.7 0.00529514 0
2000 3 0.3048 31.7 0.00529514 0
2500 3 0.3048 31.7 0.00529514 0
3150 3 0.3048 31.7 0.00529514 0
4000 3 0.3048 31.7 0.00529514 0
5000 3 0.3048 31.7 0.00529514 0
6300 3 0.3048 31.7 0.00529514 0
250 4 0.3048 71.3 0.00497773 1
315 4 0.3048 71.3 0.00497773 1
400 4 0.3048 71.3 0.00497773 1
500 4 0.3048 71.3 0.00497773 1
630 4 0.3048 71.3 0.00497773 1
800 4 0.3048 71.3 0.00497773 1
1000 4 0.3048 71.3 0.00497773 1
1250 4 0.3048 71.3 0.00497773 1
1600 4 0.3048 71.3 0.00497773 1
2000 4 0.3048 71.3 0.00497773 0
2500 4 0.3048 71.3 0.00497773 0
3150 4 0.3048 71.3 0.00497773 0
4000 4 0.3048 71.3 0.00497773 0
5000 4 0.3048 71.3 0.00497773 0
6300 4 0.3048 71.3 0.00497773 0
8000 4 0.3048 71.3 0.00497773 0
10000 4 0.3048 71.3 0.00497773 0
12500 4 0.3048 71.3 0.00497773 0
250 4 0.3048 39.6 0.00579636 0
315 4 0.3048 39.6 0.00579636 1
400 4 0.3048 39.6 0.00579636 1
500 4 0.3048 39.6 0.00579636 1
630 4 0.3048 39.6 0.00579636 1
800 4 0.3048 39.6 0.00579636 1
1000 4 0.3048 39.6 0.00579636 1
1250 4 0.3048 39.6 0.00579636 1
1600 4 0.3048 39.6 0.00579636 0
2000 4 0.3048 39.6 0.00579636 0
2500 4 0.3048 39.6 0.00579636 0
3150 4 0.3048 39.6 0.00579636 0
4000 4 0.3048 39.6 0.00579636 0
5000 4 0.3048 39.6 0.00579636 0
1250 0 0.2286 71.3 0.00214345 1
1600 0 0.2286 71.3 0.00214345 1
2000 0 0.2286 71.3 0.00214345 1
2500 0 0.2286 71.3 0.00214345 1
3150 0 0.2286 71.3 0.00214345 1
4000 0 0.2286 71.3 0.00214345 1
5000 0 0.2286 71.3 0.00214345 0
6300 0 0.2286 71.3 0.00214345 0
8000 0 0.2286 71.3 0.00214345 0
10000 0 0.2286 71.3 0.00214345 0
12500 0 0.2286 71.3 0.00214345 0
16000 0 0.2286 71.3 0.00214345 0
20000 0 0.2286 71.3 0.00214345 0
315 0 0.2286 55.5 0.00229336 0
400 0 0.2286 55.5 0.00229336 0
500 0 0.2286 55.5 0.00229336 0
630 0 0.2286 55.5 0.00229336 1
800 0 0.2286 55.5 0.00229336 1
1000 0 0.2286 55.5 0.00229336 1
1250 0 0.2286 55.5 0.00229336 1
1600 0 0.2286 55.5 0.00229336 1
2000 0 0.2286 55.5 0.00229336 1
2500 0 0.2286 55.5 0.00229336 1
3150 0 0.2286 55.5 0.00229336 0
4000 0 0.2286 55.5 0.00229336 0
5000 0 0.2286 55.5 0.00229336 0
6300 0 0.2286 55.5 0.00229336 0
315 0 0.2286 39.6 0.00253511 0
400 0 0.2286 39.6 0.00253511 0
500 0 0.2286 39.6 0.00253511 1
630 0 0.2286 39.6 0.00253511 1
800 0 0.2286 39.6 0.00253511 1
1000 0 0.2286 39.6 0.00253511 1
1250 0 0.2286 39.6 0.00253511 1
1600 0 0.2286 39.6 0.00253511 1
2000 0 0.2286 39.6 0.00253511 0
2500 0 0.2286 39.6 0.00253511 0
3150 0 0.2286 39.6 0.00253511 0
4000 0 0.2286 39.6 0.00253511 0
5000 0 0.2286 39.6 0.00253511 0
6300 0 0.2286 39.6 0.00253511 0
315 0 0.2286 31.7 0.0027238 0
400 0 0.2286 31.7 0.0027238 0
500 0 0.2286 31.7 0.0027238 1
630 0 0.2286 31.7 0.0027238 1
800 0 0.2286 31.7 0.0027238 1
1000 0 0.2286 31.7 0.0027238 1
1250 0 0.2286 31.7 0.0027238 1
1600 0 0.2286 31.7 0.0027238 0
2000 0 0.2286 31.7 0.0027238 0
2500 0 0.2286 31.7 0.0027238 0
3150 0 0.2286 31.7 0.0027238 0
4000 0 0.2286 31.7 0.0027238 0
5000 0 0.2286 31.7 0.0027238 0
6300 0 0.2286 31.7 0.0027238 0
400 2 0.2286 71.3 0.00293031 0
500 2 0.2286 71.3 0.00293031 1
630 2 0.2286 71.3 0.00293031 1
800 2 0.2286 71.3 0.00293031 1
1000 2 0.2286 71.3 0.00293031 1
1250 2 0.2286 71.3 0.00293031 1
1600 2 0.2286 71.3 0.00293031 1
2000 2 0.2286 71.3 0.00293031 1
2500 2 0.2286 71.3 0.00293031 1
3150 2 0.2286 71.3 0.00293031 1
4000 2 0.2286 71.3 0.00293031 0
5000 2 0.2286 71.3 0.00293031 0
6300 2 0.2286 71.3 0.00293031 0
8000 2 0.2286 71.3 0.00293031 0
10000 2 0.2286 71.3 0.00293031 0
400 2 0.2286 55.5 0.00313525 0
500 2 0.2286 55.5 0.00313525 0
630 2 0.2286 55.5 0.00313525 1
800 2 0.2286 55.5 0.00313525 1
1000 2 0.2286 55.5 0.00313525 1
1250 2 0.2286 55.5 0.00313525 1
1600 2 0.2286 55.5 0.00313525 1
2000 2 0.2286 55.5 0.00313525 0
2500 2 0.2286 55.5 0.00313525 0
3150 2 0.2286 55.5 0.00313525 0
4000 2 0.2286 55.5 0.00313525 0
5000 2 0.2286 55.5 0.00313525 0
6300 2 0.2286 55.5 0.00313525 0
315 2 0.2286 39.6 0.00346574 0
400 2 0.2286 39.6 0.00346574 0
500 2 0.2286 39.6 0.00346574 0
630 2 0.2286 39.6 0.00346574 1
800 2 0.2286 39.6 0.00346574 1
1000 2 0.2286 39.6 0.00346574 1
1250 2 0.2286 39.6 0.00346574 1
1600 2 0.2286 39.6 0.00346574 1
2000 2 0.2286 39.6 0.00346574 0
2500 2 0.2286 39.6 0.00346574 0
3150 2 0.2286 39.6 0.00346574 0
4000 2 0.2286 39.6 0.00346574 0
5000 2 0.2286 39.6 0.00346574 0
6300 2 0.2286 39.6 0.00346574 0
315 2 0.2286 31.7 0.00372371 0
400 2 0.2286 31.7 0.00372371 0
500 2 0.2286 31.7 0.00372371 1
630 2 0.2286 31.7 0.00372371 1
800 2 0.2286 31.7 0.00372371 1
1000 2 0.2286 31.7 0.00372371 1
1250 2 0.2286 31.7 0.00372371 1
1600 2 0.2286 31.7 0.00372371 1
2000 2 0.2286 31.7 0.00372371 0
2500 2 0.2286 31.7 0.00372371 0
3150 2 0.2286 31.7 0.00372371 0
4000 2 0.2286 31.7 0.00372371 0
5000 2 0.2286 31.7 0.00372371 0
6300 2 0.2286 31.7 0.00372371 0
500 4 0.2286 71.3 0.00400603 1
630 4 0.2286 71.3 0.00400603 1
800 4 0.2286 71.3 0.00400603 1
1000 4 0.2286 71.3 0.00400603 1
1250 4 0.2286 71.3 0.00400603 1
1600 4 0.2286 71.3 0.00400603 1
2000 4 0.2286 71.3 0.00400603 1
2500 4 0.2286 71.3 0.00400603 0
3150 4 0.2286 71.3 0.00400603 0
4000 4 0.2286 71.3 0.00400603 0
5000 4 0.2286 71.3 0.00400603 0
6300 4 0.2286 71.3 0.00400603 0
8000 4 0.2286 71.3 0.00400603 0
10000 4 0.2286 71.3 0.00400603 0
12500 4 0.2286 71.3 0.00400603 0
16000 4 0.2286 71.3 0.00400603 0
20000 4 0.2286 71.3 0.00400603 0
400 4 0.2286 55.5 0.0042862 0
500 4 0.2286 55.5 0.0042862 1
630 4 0.2286 55.5 0.0042862 1
800 4 0.2286 55.5 0.0042862 1
1000 4 0.2286 55.5 0.0042862 1
1250 4 0.2286 55.5 0.0042862 1
1600 4 0.2286 55.5 0.0042862 1
2000 4 0.2286 55.5 0.0042862 0
2500 4 0.2286 55.5 0.0042862 0
3150 4 0.2286 55.5 0.0042862 0
4000 4 0.2286 55.5 0.0042862 0
5000 4 0.2286 55.5 0.0042862 0
6300 4 0.2286 55.5 0.0042862 0
8000 4 0.2286 55.5 0.0042862 0
315 4 0.2286 39.6 0.00473801 0
400 4 0.2286 39.6 0.00473801 0
500 4 0.2286 39.6 0.00473801 1
630 4 0.2286 39.6 0.00473801 1
800 4 0.2286 39.6 0.00473801 1
1000 4 0.2286 39.6 0.00473801 1
1250 4 0.2286 39.6 0.00473801 1
1600 4 0.2286 39.6 0.00473801 0
2000 4 0.2286 39.6 0.00473801 0
2500 4 0.2286 39.6 0.00473801 0
3150 4 0.2286 39.6 0.00473801 0
4000 4 0.2286 39.6 0.00473801 0
5000 4 0.2286 39.6 0.00473801 0
6300 4 0.2286 39.6 0.00473801 0
8000 4 0.2286 39.6 0.00473801 0
250 4 0.2286 31.7 0.00509068 0
315 4 0.2286 31.7 0.00509068 0
400 4 0.2286 31.7 0.00509068 1
500 4 0.2286 31.7 0.00509068 1
630 4 0.2286 31.7 0.00509068 1
800 4 0.2286 31.7 0.00509068 1
1000 4 0.2286 31.7 0.00509068 1
1250 4 0.2286 31.7 0.00509068 1
1600 4 0.2286 31.7 0.00509068 0
2000 4 0.2286 31.7 0.00509068 0
2500 4 0.2286 31.7 0.00509068 0
3150 4 0.2286 31.7 0.00509068 0
4000 4 0.2286 31.7 0.00509068 0
5000 4 0.2286 31.7 0.00509068 0
6300 4 0.2286 31.7 0.00509068 0
400 5.3 0.2286 71.3 0.0051942 1
500 5.3 0.2286 71.3 0.0051942 1
630 5.3 0.2286 71.3 0.0051942 1
800 5.3 0.2286 71.3 0.0051942 1
1000 5.3 0.2286 71.3 0.0051942 1
1250 5.3 0.2286 71.3 0.0051942 1
1600 5.3 0.2286 71.3 0.0051942 1
2000 5.3 0.2286 71.3 0.0051942 1
2500 5.3 0.2286 71.3 0.0051942 0
3150 5.3 0.2286 71.3 0.0051942 0
4000 5.3 0.2286 71.3 0.0051942 0
5000 5.3 0.2286 71.3 0.0051942 0
6300 5.3 0.2286 71.3 0.0051942 0
8000 5.3 0.2286 71.3 0.0051942 0
10000 5.3 0.2286 71.3 0.0051942 0
250 5.3 0.2286 39.6 0.00614329 1
315 5.3 0.2286 39.6 0.00614329 1
400 5.3 0.2286 39.6 0.00614329 1
500 5.3 0.2286 39.6 0.00614329 1
630 5.3 0.2286 39.6 0.00614329 1
800 5.3 0.2286 39.6 0.00614329 1
1000 5.3 0.2286 39.6 0.00614329 0
1250 5.3 0.2286 39.6 0.00614329 0
1600 5.3 0.2286 39.6 0.00614329 0
2000 5.3 0.2286 39.6 0.00614329 0
2500 5.3 0.2286 39.6 0.00614329 0
3150 5.3 0.2286 39.6 0.00614329 0
4000 5.3 0.2286 39.6 0.00614329 0
5000 5.3 0.2286 39.6 0.00614329 0
6300 5.3 0.2286 39.6 0.00614329 0
200 7.3 0.2286 71.3 0.0104404 1
250 7.3 0.2286 71.3 0.0104404 1
315 7.3 0.2286 71.3 0.0104404 1
400 7.3 0.2286 71.3 0.0104404 1
500 7.3 0.2286 71.3 0.0104404 1
630 7.3 0.2286 71.3 0.0104404 1
800 7.3 0.2286 71.3 0.0104404 1
1000 7.3 0.2286 71.3 0.0104404 1
1250 7.3 0.2286 71.3 0.0104404 1
1600 7.3 0.2286 71.3 0.0104404 1
2000 7.3 0.2286 71.3 0.0104404 0
2500 7.3 0.2286 71.3 0.0104404 0
3150 7.3 0.2286 71.3 0.0104404 0
4000 7.3 0.2286 71.3 0.0104404 0
5000 7.3 0.2286 71.3 0.0104404 0
6300 7.3 0.2286 71.3 0.0104404 0
200 7.3 0.2286 55.5 0.0111706 1
250 7.3 0.2286 55.5 0.0111706 1
315 7.3 0.2286 55.5 0.0111706 1
400 7.3 0.2286 55.5 0.0111706 1
500 7.3 0.2286 55.5 0.0111706 1
630 7.3 0.2286 55.5 0.0111706 1
800 7.3 0.2286 55.5 0.0111706 1
1000 7.3 0.2286 55.5 0.0111706 0
1250 7.3 0.2286 55.5 0.0111706 1
1600 7.3 0.2286 55.5 0.0111706 0
2000 7.3 0.2286 55.5 0.0111706 0
2500 7.3 0.2286 55.5 0.0111706 0
3150 7.3 0.2286 55.5 0.0111706 0
4000 7.3 0.2286 55.5 0.0111706 0
5000 7.3 0.2286 55.5 0.0111706 0
6300 7.3 0.2286 55.5 0.0111706 0
200 7.3 0.2286 39.6 0.0123481 1
250 7.3 0.2286 39.6 0.0123481 1
315 7.3 0.2286 39.6 0.0123481 1
400 7.3 0.2286 39.6 0.0123481 1
500 7.3 0.2286 39.6 0.0123481 1
630 7.3 0.2286 39.6 0.0123481 1
800 7.3 0.2286 39.6 0.0123481 1
1000 7.3 0.2286 39.6 0.0123481 0
1250 7.3 0.2286 39.6 0.0123481 0
1600 7.3 0.2286 39.6 0.0123481 0
2000 7.3 0.2286 39.6 0.0123481 0
2500 7.3 0.2286 39.6 0.0123481 0
3150 7.3 0.2286 39.6 0.0123481 0
4000 7.3 0.2286 39.6 0.0123481 0
5000 7.3 0.2286 39.6 0.0123481 0
6300 7.3 0.2286 39.6 0.0123481 0
200 7.3 0.2286 31.7 0.0132672 1
250 7.3 0.2286 31.7 0.0132672 1
315 7.3 0.2286 31.7 0.0132672 1
400 7.3 0.2286 31.7 0.0132672 1
500 7.3 0.2286 31.7 0.0132672 1
630 7.3 0.2286 31.7 0.0132672 1
800 7.3 0.2286 31.7 0.0132672 0
1000 7.3 0.2286 31.7 0.0132672 0
1250 7.3 0.2286 31.7 0.0132672 0
1600 7.3 0.2286 31.7 0.0132672 0
2000 7.3 0.2286 31.7 0.0132672 0
2500 7.3 0.2286 31.7 0.0132672 0
3150 7.3 0.2286 31.7 0.0132672 0
4000 7.3 0.2286 31.7 0.0132672 0
5000 7.3 0.2286 31.7 0.0132672 0
6300 7.3 0.2286 31.7 0.0132672 0
800 0 0.1524 71.3 0.0015988 1
1000 0 0.1524 71.3 0.0015988 1
1250 0 0.1524 71.3 0.0015988 1
1600 0 0.1524 71.3 0.0015988 1
2000 0 0.1524 71.3 0.0015988 1
2500 0 0.1524 71.3 0.0015988 1
3150 0 0.1524 71.3 0.0015988 1
4000 0 0.1524 71.3 0.0015988 1
5000 0 0.1524 71.3 0.0015988 1
6300 0 0.1524 71.3 0.0015988 0
8000 0 0.1524 71.3 0.0015988 0
10000 0 0.1524 71.3 0.0015988 0
12500 0 0.1524 71.3 0.0015988 0
16000 0 0.1524 71.3 0.0015988 0
500 0 0.1524 55.5 0.00172668 0
630 0 0.1524 55.5 0.00172668 0
800 0 0.1524 55.5 0.00172668 1
1000 0 0.1524 55.5 0.00172668 1
1250 0 0.1524 55.5 0.00172668 1
1600 0 0.1524 55.5 0.00172668 1
2000 0 0.1524 55.5 0.00172668 1
2500 0 0.1524 55.5 0.00172668 1
3150 0 0.1524 55.5 0.00172668 1
4000 0 0.1524 55.5 0.00172668 1
5000 0 0.1524 55.5 0.00172668 0
6300 0 0.1524 55.5 0.00172668 0
8000 0 0.1524 55.5 0.00172668 0
10000 0 0.1524 55.5 0.00172668 0
12500 0 0.1524 55.5 0.00172668 0
16000 0 0.1524 55.5 0.00172668 0
500 0 0.1524 39.6 0.00193287 0
630 0 0.1524 39.6 0.00193287 0
800 0 0.1524 39.6 0.00193287 1
1000 0 0.1524 39.6 0.00193287 1
1250 0 0.1524 39.6 0.00193287 1
1600 0 0.1524 39.6 0.00193287 1
2000 0 0.1524 39.6 0.00193287 1
2500 0 0.1524 39.6 0.00193287 1
3150 0 0.1524 39.6 0.00193287 0
4000 0 0.1524 39.6 0.00193287 0
5000 0 0.1524 39.6 0.00193287 0
6300 0 0.1524 39.6 0.00193287 0
8000 0 0.1524 39.6 0.00193287 0
10000 0 0.1524 39.6 0.00193287 0
500 0 0.1524 31.7 0.00209405 0
630 0 0.1524 31.7 0.00209405 1
800 0 0.1524 31.7 0.00209405 1
1000 0 0.1524 31.7 0.00209405 1
1250 0 0.1524 31.7 0.00209405 1
1600 0 0.1524 31.7 0.00209405 1
2000 0 0.1524 31.7 0.00209405 1
2500 0 0.1524 31.7 0.00209405 1
3150 0 0.1524 31.7 0.00209405 0
4000 0 0.1524 31.7 0.00209405 0
5000 0 0.1524 31.7 0.00209405 0
6300 0 0.1524 31.7 0.00209405 0
8000 0 0.1524 31.7 0.00209405 0
630 2.7 0.1524 71.3 0.00243851 1
800 2.7 0.1524 71.3 0.00243851 1
1000 2.7 0.1524 71.3 0.00243851 1
1250 2.7 0.1524 71.3 0.00243851 1
1600 2.7 0.1524 71.3 0.00243851 1
2000 2.7 0.1524 71.3 0.00243851 1
2500 2.7 0.1524 71.3 0.00243851 1
3150 2.7 0.1524 71.3 0.00243851 1
4000 2.7 0.1524 71.3 0.00243851 1
5000 2.7 0.1524 71.3 0.00243851 0
6300 2.7 0.1524 71.3 0.00243851 0
8000 2.7 0.1524 71.3 0.00243851 0
10000 2.7 0.1524 71.3 0.00243851 0
12500 2.7 0.1524 71.3 0.00243851 0
16000 2.7 0.1524 71.3 0.00243851 0
500 2.7 0.1524 39.6 0.00294804 0
630 2.7 0.1524 39.6 0.00294804 1
800 2.7 0.1524 39.6 0.00294804 1
1000 2.7 0.1524 39.6 0.00294804 1
1250 2.7 0.1524 39.6 0.00294804 1
1600 2.7 0.1524 39.6 0.00294804 1
2000 2.7 0.1524 39.6 0.00294804 1
2500 2.7 0.1524 39.6 0.00294804 0
3150 2.7 0.1524 39.6 0.00294804 0
4000 2.7 0.1524 39.6 0.00294804 0
5000 2.7 0.1524 39.6 0.00294804 0
6300 2.7 0.1524 39.6 0.00294804 0
8000 2.7 0.1524 39.6 0.00294804 0
10000 2.7 0.1524 39.6 0.00294804 0
12500 2.7 0.1524 39.6 0.00294804 0
400 5.4 0.1524 71.3 0.00401199 0
500 5.4 0.1524 71.3 0.00401199 1
630 5.4 0.1524 71.3 0.00401199 1
800 5.4 0.1524 71.3 0.00401199 1
1000 5.4 0.1524 71.3 0.00401199 1
1250 5.4 0.1524 71.3 0.00401199 1
1600 5.4 0.1524 71.3 0.00401199 1
2000 5.4 0.1524 71.3 0.00401199 1
2500 5.4 0.1524 71.3 0.00401199 1
3150 5.4 0.1524 71.3 0.00401199 0
4000 5.4 0.1524 71.3 0.00401199 0
5000 5.4 0.1524 71.3 0.00401199 0
6300 5.4 0.1524 71.3 0.00401199 0
400 5.4 0.1524 55.5 0.00433288 1
500 5.4 0.1524 55.5 0.00433288 1
630 5.4 0.1524 55.5 0.00433288 1
800 5.4 0.1524 55.5 0.00433288 1
1000 5.4 0.1524 55.5 0.00433288 1
1250 5.4 0.1524 55.5 0.00433288 1
1600 5.4 0.1524 55.5 0.00433288 1
2000 5.4 0.1524 55.5 0.00433288 1
2500 5.4 0.1524 55.5 0.00433288 0
3150 5.4 0.1524 55.5 0.00433288 0
4000 5.4 0.1524 55.5 0.00433288 0
5000 5.4 0.1524 55.5 0.00433288 0
6300 5.4 0.1524 55.5 0.00433288 0
8000 5.4 0.1524 55.5 0.00433288 0
315 5.4 0.1524 39.6 0.00485029 0
400 5.4 0.1524 39.6 0.00485029 1
500 5.4 0.1524 39.6 0.00485029 1
630 5.4 0.1524 39.6 0.00485029 1
800 5.4 0.1524 39.6 0.00485029 1
1000 5.4 0.1524 39.6 0.00485029 1
1250 5.4 0.1524 39.6 0.00485029 1
1600 5.4 0.1524 39.6 0.00485029 1
2000 5.4 0.1524 39.6 0.00485029 0
2500 5.4 0.1524 39.6 0.00485029 0
3150 5.4 0.1524 39.6 0.00485029 0
4000 5.4 0.1524 39.6 0.00485029 0
5000 5.4 0.1524 39.6 0.00485029 0
6300 5.4 0.1524 39.6 0.00485029 0
315 5.4 0.1524 31.7 0.00525474 1
400 5.4 0.1524 31.7 0.00525474 1
500 5.4 0.1524 31.7 0.00525474 1
630 5.4 0.1524 31.7 0.00525474 1
800 5.4 0.1524 31.7 0.00525474 1
1000 5.4 0.1524 31.7 0.00525474 1
1250 5.4 0.1524 31.7 0.00525474 0
1600 5.4 0.1524 31.7 0.00525474 0
2000 5.4 0.1524 31.7 0.00525474 0
2500 5.4 0.1524 31.7 0.00525474 0
3150 5.4 0.1524 31.7 0.00525474 0
4000 5.4 0.1524 31.7 0.00525474 0
5000 5.4 0.1524 31.7 0.00525474 0
6300 5.4 0.1524 31.7 0.00525474 0
315 7.2 0.1524 71.3 0.00752039 1
400 7.2 0.1524 71.3 0.00752039 1
500 7.2 0.1524 71.3 0.00752039 1
630 7.2 0.1524 71.3 0.00752039 1
800 7.2 0.1524 71.3 0.00752039 1
1000 7.2 0.1524 71.3 0.00752039 1
1250 7.2 0.1524 71.3 0.00752039 1
1600 7.2 0.1524 71.3 0.00752039 1
2000 7.2 0.1524 71.3 0.00752039 1
2500 7.2 0.1524 71.3 0.00752039 0
3150 7.2 0.1524 71.3 0.00752039 0
4000 7.2 0.1524 71.3 0.00752039 0
5000 7.2 0.1524 71.3 0.00752039 0
6300 7.2 0.1524 71.3 0.00752039 0
8000 7.2 0.1524 71.3 0.00752039 0
10000 7.2 0.1524 71.3 0.00752039 0
250 7.2 0.1524 39.6 0.00909175 1
315 7.2 0.1524 39.6 0.00909175 1
400 7.2 0.1524 39.6 0.00909175 1
500 7.2 0.1524 39.6 0.00909175 1
630 7.2 0.1524 39.6 0.00909175 1
800 7.2 0.1524 39.6 0.00909175 1
1000 7.2 0.1524 39.6 0.00909175 1
1250 7.2 0.1524 39.6 0.00909175 0
1600 7.2 0.1524 39.6 0.00909175 0
2000 7.2 0.1524 39.6 0.00909175 0
2500 7.2 0.1524 39.6 0.00909175 0
